Fire,Aspect,DEM,MeanMaximumTemperature,MeanMinimumTemperature,Moisture,NDVI,Precipitation,Runoff,Slope,Vapour,WindSpeed,Drivers,Dlake,Droads,Dset,landcover
1,170.1473649,203,237.6666667,103.9166667,1061.583333,0.737491906,88.33333333,11.83333333,2.036791126,1389.333333,246.6666667,368.8460279,562.9802024,737.6406864,17513.2423,21
1,50.57292902,156,237.5,110.9166667,1015.416667,0.710988998,96.91666667,12.25,1.805741127,1411,240,321.4897317,1000.871538,126.6776549,11776.68279,21
1,258.4259962,229,232.25,103.5,956.3333333,0.569081604,100.4166667,18.25,1.42917353,1394.833333,225,193.6295751,562.2123999,2734.98785,3728.173928,81
1,163.3080185,85,252.6666667,120.4166667,693.5,0.546625316,114.6666667,17.16666667,2.393934621,1515,243.3333333,190.5067086,982.766637,444.2702952,16661.69476,81
1,16.99169128,267,230,98.75,853.5,0.485153913,104.6666667,20.25,1.199387088,1344.333333,225,907.3917956,2153.998999,4.182921548,5806.115515,22
1,112.4296327,97,241.9166667,115,682.75,0.430563301,98.25,7.583333333,0.751629355,1457.583333,254.1666667,230.7813293,1557.808743,37.6085114,10792.36356,22
1,294.9215943,39,256.9166667,126.0833333,782.8333333,0.720875084,116.4166667,14.33333333,3.399123747,1568.5,244.1666667,427.0225542,2751.753224,767.6672089,21625.68868,21
1,309.5220924,102,240.4166667,113.6666667,786,0.828374326,97.25,8,0.901278416,1445.5,255.8333333,272.5119997,6953.139148,890.4742585,12294.21006,21
1,309.8637973,29,255.75,126.0833333,899.25,0.626443863,115.5833333,13.41666667,0.894826657,1568.666667,263.3333333,1220.519426,1056.950333,2604.51921,28383.67233,82
1,31.07846243,176,246,111.4166667,1119.916667,0.875531733,102.8333333,10.33333333,2.676976196,1447.25,257.5,361.6498825,886.7945694,2147.74231,3907.285532,43
1,258.350152,122,241.8333333,113.25,1150.25,0.627038836,95.5,5.5,4.25304445,1429.75,248.3333333,279.4525513,1621.633874,1778.927901,15076.28707,52
1,0,131,252.0833333,116.0833333,569.0833333,0.668398023,110.25,15.41666667,0.573579833,1506.583333,245.8333333,1466.714207,2361.19153,2252.83465,11070.85364,21
1,346.5292265,25,255.75,127.75,868.6666667,0.678868115,108.0833333,6.416666667,1.474238988,1575.083333,287.5,1116.13251,3165.976552,918.5754626,18808.17896,21
1,138.1015964,9,254.0833333,132.5833333,804.8333333,0.724535227,105.4166667,5.333333333,3.07952884,1608.75,315,504.8386441,7064.06092,270.9932968,17248.17151,21
1,338.0340693,52,246.9166667,121.3333333,438.3333333,0.635541379,95.41666667,5.583333333,1.854845646,1468.333333,264.1666667,280.7549641,1507.22925,138.7556519,1591.728238,82
1,21.7691885,34,255,125.9166667,851.5,0.370128393,117.3333333,14,0.926388543,1557.916667,253.3333333,164.2471724,2839.22976,1567.38176,24919.81332,21
0,129.6537912,169,241.1666667,108,1849.25,0.769259989,99.16666667,15.58333333,0.44941616,1471.583333,258.3333333,368.6025804,4358.92441,863.7684178,15439.25287,42
0,292.4172789,30,250.4166667,117.75,362.0833333,0.756554306,99.91666667,7.5,2.255030912,1465.083333,259.1666667,259.3367239,361.0450262,2650.583738,8294.303003,90
0,338.3716416,2,243.75,149.8333333,909.9166667,0.379224032,109.6666667,5.416666667,0.925483065,1719.5,420,1615.977709,35.81276509,43.32666894,0,11
0,55.66941559,296,228.9166667,105.75,717.1666667,0.859259248,100.8333333,19.25,2.541030519,1317.583333,249.1666667,367.1010043,960.7727566,285.8464262,0,41
0,190.8681551,260,232.5,104.5833333,775.0833333,0.8636868,121,36.83333333,5.531464586,1366,243.3333333,721.9466298,2382.330378,1772.094704,12655.93061,43
0,270,39,261.5833333,126.5,621.6666667,0.882585526,105.5833333,9.416666667,0.684143289,1566.5,227.5,111.9848781,444.052169,5255.226121,51484.94882,90
0,166.4015123,125,243.9166667,106.5,1331.333333,0.815818012,94,7.833333333,1.475029881,1440.333333,255,36.39107878,4248.781475,2635.627213,16075.71563,90
0,298.6837113,284,229.5,108.3333333,779.5,0.669378281,96.33333333,16,2.388739737,1343.333333,251.6666667,297.3367257,269.9767491,123.5867004,0,81
0,329.2556044,35,259.4166667,130.5833333,917.25,0.650899589,116.4166667,10.83333333,0.667367235,1652.416667,268.3333333,517.3140136,2170.909759,1510.497142,11472.49083,90
0,230.134747,40,256.9166667,119.75,727.4166667,0.873399079,101.25,11.25,0.447427,1530.75,241.6666667,261.932727,933.6429355,4334.396274,4369.287857,90
0,334.19952,152,240.5833333,107.0833333,1533,0.874828279,94.91666667,13.25,1.592362744,1459.416667,255,49.18439757,714.4376308,2072.412352,3526.671978,41
0,38.89744182,129,244.5,109.25,1239.083333,0.73079586,95.75,6.75,4.413351974,1442.25,251.6666667,225.9494522,3569.622309,409.2327296,2172.287315,42
0,312.9756421,183,242.4166667,106.5833333,1460.25,0.693963766,96.91666667,10.83333333,3.780981765,1446.666667,258.3333333,1030.385411,4663.97581,48.03454373,15234.10547,42
0,67.45958139,114,244.1666667,110.3333333,1747.75,0.730568707,100.8333333,16,2.243360508,1483.833333,258.3333333,1016.316555,218.0478583,1030.600749,29363.47096,21
0,101.7520007,78,248.3333333,113,1184.083333,0.889396429,101.4166667,16.41666667,2.813968765,1493.333333,254.1666667,80.78606579,116.5636683,2506.093381,18838.41292,43
0,38.80282081,44,249.1666667,120.5833333,630.5833333,0.822159886,102.5,7.083333333,2.207019257,1501.166667,264.1666667,42.79374709,370.511222,768.3198451,20969.41968,71
0,74.30317786,18,261.3333333,135.9166667,1277.416667,0.852926612,116.8333333,8.166666667,1.059951598,1687.583333,246.6666667,1570.170779,479.8903883,3033.43906,33049.0594,90
0,207.2427495,16,250,131.5,858.1666667,0.570931375,114.4166667,7.083333333,2.256905064,1603.5,339.1666667,2050.88152,105.4546971,3.335610123,7764.970203,90
0,112.337956,281,229,108.8333333,811.0833333,0.108515128,99.66666667,18.33333333,1.508848157,1365.833333,256.6666667,293.8075271,298.8092874,1104.908197,0,24
0,230.5205968,161,240.6666667,111.25,1249.833333,0.816234052,95.41666667,6.75,2.254255575,1416,246.6666667,384.9243575,3251.195836,4322.189907,15856.82013,42
0,292.4833841,134,245.3333333,111.4166667,1187.333333,0.660725057,98.58333333,7.416666667,1.499594105,1447.75,251.6666667,942.3933954,803.4787417,5285.715606,10653.91961,42
0,0,20,254.6666667,121.25,693.5,0.887388527,104.8333333,9.333333333,0.286797102,1533,273.3333333,235.0902521,227.0866113,966.4292289,16294.66769,90
0,132.6407571,346,228.4166667,103.0833333,696.9166667,0.760591805,100.6666667,19.16666667,3.804845442,1302.75,244.1666667,226.7607192,218.367043,1366.040436,4202.452869,42
0,180,75,253.4166667,117.75,576.6666667,0.681050658,112,15.5,0.860333826,1520.916667,241.6666667,531.3204627,2902.727058,2863.564396,21076.99845,43
0,305.7612998,22,252.75,139,957.25,0.743419886,110.25,7.333333333,2.941916319,1675.583333,330.8333333,1691.96781,979.7261723,31.63105558,10990.11737,42
0,230.2829689,130,244.9166667,110.5,1290.75,0.823517144,101.3333333,16.5,0.897582501,1477.25,257.5,73.29873397,455.9181267,232.5790885,26253.07427,42
0,276.7189337,148,242.4166667,105.9166667,1275.916667,0.816118062,90.58333333,6.916666667,2.449806216,1417.916667,247.5,603.2505155,2124.203773,2341.830151,13353.41939,42
0,263.1805272,45,258.75,125.6666667,677.6666667,0.875,112.4166667,12.75,2.413898634,1562.083333,228.3333333,4.327616011,2266.310446,780.1448905,41255.39056,90
0,180,168,242.6666667,114.6666667,1088.333333,0.776919663,99.16666667,4.916666667,2.865603219,1437,260.8333333,476.8770015,329.5983752,1541.695619,313.1776659,22
0,352.4611568,26,261.5,129.4166667,793.5,0.769693494,113.75,9.833333333,2.601911427,1622.333333,247.5,376.1973445,2451.706133,803.2013023,27147.32819,21
0,90,170,233.3333333,109.3333333,794.6666667,0.849829376,98.08333333,16.08333333,0.699453793,1408.5,231.6666667,662.2795667,862.5681779,1055.196959,1228.629587,41
0,122.0276713,90,253.1666667,117.9166667,561,0.319213897,112.5833333,15.91666667,1.621953574,1518.333333,240,932.0223578,3095.101744,3829.33303,23723.11927,82
0,270,65,245.25,120.9166667,768.3333333,0.453841686,109.0833333,10.33333333,1.72685336,1493.916667,258.3333333,422.3671455,1404.720217,447.3974362,17734.57208,42
0,262.179469,80,241.5833333,115.25,574.3333333,0.645461619,93.91666667,7.166666667,2.106775953,1435.666667,251.6666667,137.1237886,1756.046723,1533.455034,10973.10319,90
0,241.0816827,64,242.0833333,121.0833333,660.5,0.80513978,108,10.33333333,3.554019041,1473.75,264.1666667,128.4002264,397.240578,427.2321975,2570.12258,42
0,157.9890784,29,247.6666667,120.9166667,373.9166667,0.866552591,92.5,5.75,0.927960009,1454,256.6666667,55.61105666,1818.032718,7740.799131,15251.91605,90
0,63.33417143,57,257.5833333,125.25,672.5833333,0.489423782,113.9166667,14.58333333,3.828627832,1558.25,232.5,240.8766749,777.0980804,2703.217856,35060.21096,82
0,221.6760029,-2,249.8333333,145.4166667,936,0.279477477,113.3333333,6.333333333,1.53554374,1726.75,372.5,22.07974623,577.8821705,1987.722709,12670.47658,11
0,298.6428027,219,233.5833333,101.1666667,917.6666667,0.86506027,98.83333333,16,1.19645033,1372.416667,227.5,970.4287061,1223.669041,3037.421515,8550.286222,41
0,272.4108297,10,253,142.5,870.75,0.654236078,113.25,7.416666667,6.786176704,1718.666667,345.8333333,162.3727956,1940.534396,9422.193105,22995.19633,90
0,0,48,249.4166667,117.6666667,293.1666667,0.657375157,94.16666667,7.166666667,0.860333826,1442.416667,255,121.104045,60.61296394,317.2324696,9769.32336,21
0,20.34078125,27,253.0833333,124.1666667,458.5833333,0.851142049,104.0833333,6.083333333,3.969986222,1523.666667,281.6666667,278.4940269,1502.932695,1915.690426,21774.45397,90
0,67.17154754,0,244.9166667,151.1666667,933.1666667,0.065130264,113.6666667,5.916666667,0.739183769,1739.083333,407.5,1896.748873,0,4987.699948,2474.842122,11
0,270,17,261.8333333,129.25,731,0.832991481,113.0833333,10,0.341777581,1614.416667,241.6666667,9.079936118,5267.180781,2110.469919,29547.06228,90
0,173.7128041,111,242,113.5833333,1129.75,0.84031415,96.25,5.583333333,3.170643472,1432.75,248.3333333,46.6072045,1966.801281,1781.561129,13116.50146,42
0,90,300,228.6666667,109.1666667,790.75,0.580964983,100.6666667,18.25,0.349350457,1350.166667,254.1666667,278.3960943,426.1942891,197.4090623,0,21
0,230.5357805,40,248.4166667,117.3333333,315.6666667,0.792301536,94.33333333,7,0.451219746,1433.083333,252.5,54.2050623,1325.550307,233.0698532,14868.45552,90
0,196.8251963,50,246.75,120.6666667,473.1666667,0.517018616,96.66666667,5.5,1.198328393,1473.333333,262.5,778.6232626,3078.672723,2683.034837,4521.798389,82
0,180,51,245.9166667,120.1666667,398,0.68649888,93.41666667,5.583333333,0.286797102,1451.916667,264.1666667,431.3914112,211.2608469,2527.411745,6342.167552,42
0,183.6517649,127,239.25,112.5833333,884.4166667,0.526788712,96.5,8.75,5.443836357,1436.25,252.5,259.4402444,6326.396599,5989.555821,17674.73806,71
0,319.3352564,16,252.5833333,127.5833333,627.25,0.665486753,108,5.583333333,2.644794451,1561.333333,302.5,319.52366,1392.375785,5672.158349,20759.86692,42
0,166.5752926,31,257.6666667,127.75,861,0.396662384,115.6666667,12.25,1.473955719,1599.916667,251.6666667,356.7420337,4938.733071,2620.895677,15524.68083,71
0,201.9953115,124,243.25,106.6666667,1272.25,0.843673348,91.41666667,6.75,4.629593177,1426.75,248.3333333,548.1811968,3739.548005,3308.410855,6902.359952,42
0,211.0496498,46,247.8333333,122.1666667,756.9166667,0.635115445,109.3333333,10.41666667,1.338813488,1508,254.1666667,210.9282172,2220.091191,1415.388485,20110.18073,82
0,309.4316461,151,237.8333333,111.6666667,667.25,0.716086209,94.66666667,11.91666667,0.451531607,1414.666667,245.8333333,1050.85551,763.77918,168.7006103,29723.74906,71
0,176.5065486,541,220.1666667,91.58333333,708.75,0.875870407,126,40,11.34279529,1267,272.5,107.6692567,1521.753596,663.6461023,14204.74696,41
0,289.6582253,81,252.6666667,120.4166667,693.5,0.872900784,114.6666667,17.16666667,2.555901804,1515,243.3333333,771.9837435,755.9791405,1522.257902,13256.72994,42
0,260.5725836,12,249.3333333,127.25,586.9166667,0.701661646,111.1666667,6.916666667,1.750389036,1575.666667,320.8333333,374.5878503,1461.252403,788.0558997,2970.090372,82
0,186.9010979,134,244.5,109.25,1239.083333,0.659751058,95.75,6.75,2.886480674,1442.25,251.6666667,1291.375969,5298.944001,1130.086365,3640.20403,22
0,230.328946,166,245.4166667,113,1133.583333,0.857535183,104.6666667,9.083333333,0.44925288,1448.333333,261.6666667,109.8479975,1710.36572,932.1849626,7108.794214,43
0,270,196,231.25,108.75,749.4166667,0.7426759,100.4166667,20.16666667,2.099711216,1415,224.1666667,309.4417972,638.9271443,2462.832383,0,21
0,292.3635341,204,234.75,105.3333333,989.75,0.414676249,89.75,13.75,0.753736179,1385.583333,249.1666667,30.34302332,0,1076.060746,8855.327479,11
0,57.82159549,26,256.75,132.6666667,949.0833333,0.8244434,114,9.666666667,1.615169992,1627.916667,278.3333333,1197.664597,4918.044272,1827.801615,16316.40907,90
0,105.2890178,254,231.5,106.4166667,774.4166667,0.305218905,94.58333333,14.5,1.087515844,1351.833333,242.5,134.8339978,823.6882968,459.2404893,0,23
0,210.8090566,15,254.75,140.8333333,906.0833333,0.883171916,104.4166667,5.25,1.335450403,1644.416667,324.1666667,1345.119623,3455.18641,428.6952947,0,42
0,238.3911718,141,237.5,104.0833333,1121.416667,0.297086209,94.75,13.33333333,4.912769542,1398.833333,226.6666667,1244.664215,179.4217309,4519.925508,17517.773,42
0,316.5146398,326,227.9166667,104,747.75,0.821285129,112.75,28.75,3.553008323,1333.083333,250.8333333,86.97868835,1274.162694,157.963268,2024.396999,21
0,129.2983998,235,232,99.66666667,925.5,0.895899057,102.6666667,18.5,1.358213852,1363.5,222.5,964.1302302,1711.414322,562.5325822,2056.879217,41
0,90,60,244.8333333,119.75,635.6666667,0.800000012,104,8,1.038878971,1476,262.5,27.07810553,2785.435126,2121.564784,12181.07236,90
0,70.44740752,44,243.25,121.1666667,655,0.782750607,107.0833333,9.833333333,2.569147751,1481.416667,259.1666667,159.7131675,45.20762333,423.7602495,4034.962494,90
0,247.4258929,21,253.9166667,122.5833333,626.75,0.709838569,103.5,7.166666667,0.74706858,1528.166667,279.1666667,2320.640264,4798.483044,2675.05526,5495.926305,21
0,16.66962121,10,254.25,129.75,823.75,0.351928383,105.8333333,5.25,3.587875766,1596.916667,315,142.2016025,3619.056415,2251.722065,27898.17785,42
0,84.138038,172,235.4166667,109.1666667,981.0833333,0.559947312,97.5,15.16666667,2.805876605,1402.083333,235.8333333,664.005016,3859.421589,307.7919242,8630.830804,81
0,321.1154163,151,240.6666667,105.8333333,1390.416667,0.847587347,92.83333333,10.5,3.312280759,1438.916667,256.6666667,15.3120632,1825.07854,82.46157651,540.622371,21
0,129.4240197,153,235.8333333,110.5833333,865.1666667,0.839626312,96.91666667,13.08333333,2.70766688,1410.916667,245,430.5936632,0,334.906494,299.953774,42
0,309.4340853,58,246.3333333,116.6666667,380.6666667,0.884416938,91.41666667,6.833333333,0.902960398,1423.333333,251.6666667,518.093997,1293.075572,614.0766807,1274.563388,82
0,226.123878,127,242,105.3333333,1272.416667,0.840180933,88.91666667,6.833333333,2.894076659,1413.916667,246.6666667,240.904938,1701.807634,884.2208749,12524.32107,42
0,180,70,244.5833333,118.0833333,541.6666667,0.854589164,97,5.75,2.579451389,1459.75,259.1666667,594.1626699,2238.738704,3781.725581,4185.986129,90
0,189.6392148,8,259.8333333,133,905.5,0.812335491,116.1666667,8.916666667,2.035489539,1687.25,287.5,545.7301735,6003.794249,236.551401,15402.3788,90
0,329.0706792,40,254.0833333,125,847.8333333,0.434969842,116.3333333,14.33333333,2.005234736,1553.25,255,216.4781598,757.0660187,30.30160519,31383.38338,21
0,49.93524432,21,259.75,131.3333333,922.3333333,0.756963551,116.3333333,9.916666667,0.891090016,1667.583333,275.8333333,37.11275824,4389.645244,2009.451994,15638.17372,90
0,270,46,247.1666667,118.1666667,373.5,0.75031209,91.75,6.583333333,1.393265238,1435.333333,251.6666667,55.66045777,3119.414706,1584.29935,0,90
0,70.19373953,11,256.9166667,135.4166667,883.9166667,0.841063678,114.75,9.833333333,2.537581202,1664.916667,288.3333333,1358.352424,6667.92266,136.9069153,10361.73997,90
0,0,41,259.9166667,134.4166667,1083.583333,0.642230809,114.6666667,6.666666667,2.293170738,1697.416667,271.6666667,1632.346467,6400.43588,815.8617374,26902.69114,90
0,105.3192414,166,237.0833333,105.0833333,969.4166667,0.85032171,88.33333333,12.83333333,1.085421987,1383.25,241.6666667,7.447590285,290.236659,4572.551576,12632.99271,43
0,140.9399947,154,235.25,109.8333333,837.5,0.883048236,97.41666667,14.33333333,1.107928211,1408.583333,237.5,102.8236668,1997.705644,1041.104809,2492.14052,90
0,350.1869282,80,242.5833333,116.5,617.9166667,0.774879217,98.33333333,6.583333333,4.067962147,1453.25,258.3333333,585.0307643,557.490421,1905.84006,14489.37957,42
0,289.577045,156,244.5,109.1666667,1308.5,0.872438788,100.3333333,11.41666667,2.566068529,1451.333333,259.1666667,68.39002281,1754.334059,1488.805376,24461.81069,43
0,191.0637913,365,225.6666667,99.75,733.0833333,0.87098974,107.3333333,24.66666667,7.266559124,1292.083333,249.1666667,92.35197379,345.4090467,529.1598195,10979.21826,21
0,283.2294552,190,235.25,110.0833333,890.1666667,0.752016723,97,12.41666667,2.504829132,1408.333333,249.1666667,440.1305492,627.6542545,2091.448362,3214.031686,81
0,170.1610424,30,246.75,119.6666667,396.25,0.804056048,91.66666667,5.333333333,2.036706814,1441.75,256.6666667,77.78095159,777.3696206,1003.153455,14576.99276,82
0,262.0414871,42,261.5,127.0833333,638.0833333,0.759507835,105.8333333,9.333333333,2.070510435,1573.416667,225,534.4131369,832.530132,3813.365622,57088.71777,42
0,0,23,256.8333333,124.3333333,806.3333333,-0.169354841,113.4166667,12,0,1561.333333,265,2369.571313,0,8645.584062,21351.23637,11
0,21.95003305,84,243.5833333,118.0833333,629.25,0.650847435,101.8333333,6.833333333,0.927562125,1465.833333,260.8333333,271.7303398,2009.971436,568.971858,18109.94633,82
0,347.0894395,207,233.25,99.66666667,1047.75,0.768208086,103,18.91666667,4.697253137,1379.333333,215.8333333,419.6369846,123.7029807,681.5170719,4545.94253,42
0,180,50,259.0833333,126.5,664.9166667,0.810848415,113.5833333,13.5,1.147044723,1572.833333,235.8333333,100.6711183,291.7473055,244.1795386,40706.23624,90
0,129.8466014,34,256.3333333,126.1666667,822.5,0.668446183,108,7.25,1.342586022,1568.166667,282.5,250.0104185,742.6630338,327.8175837,20835.47375,90
0,39.03593785,282,231.5,108.25,780,0.781335175,104.0833333,21.08333333,1.107550858,1376.5,255,231.837958,1242.375739,2108.718292,5499.728795,52
0,270,0,244.25,151.8333333,939.8333333,0.196747109,113.8333333,5.916666667,0.340581581,1739.416667,411.6666667,1139.189167,87.44839411,5130.719094,1629.033595,95
0,4.208653842,611,205.5833333,81.25,778.5833333,0.825006366,138.0833333,50.08333333,22.61601442,1187.583333,315.8333333,134.4501277,2102.875277,4045.95697,15581.71931,43
0,11.47580277,177,234.4166667,109.75,907,0.874959528,98.41666667,16.08333333,1.755350097,1408.5,235,340.1045546,1236.495359,917.0710963,5712.782362,41
0,6.963013238,179,233.4166667,101.25,1051.166667,0.783767223,101.1666667,17.66666667,5.759135007,1388.333333,221.6666667,10.72502575,1902.994533,2552.719962,15704.58038,71
0,292.6971927,39,255.5833333,128.4166667,994.25,-0.013941699,118.6666667,14.41666667,0.743230151,1586.916667,260.8333333,163.1919479,1080.228749,852.2406111,23945.6342,31
0,230.0639908,6,251,136.1666667,811.5833333,0.879560947,105.1666667,5.25,0.446766698,1645.416667,348.3333333,193.1516732,4386.672659,2925.703963,21505.28928,90
0,0,18,252,122.5,460.8333333,0.879858673,100.5,6.583333333,0.860333826,1510.416667,275,293.1610378,2319.956809,2858.335885,6728.137303,71
0,25.0503102,151,238.3333333,111.4166667,1011.5,0.819209039,95.83333333,9.75,4.108457635,1419,245.8333333,131.2797432,2420.680311,1048.873958,5915.571848,42
0,188.5028746,36,254.5833333,128.25,1037,0.7138955,114.6666667,10,2.318628712,1592.25,277.5,885.4137914,1703.235413,1468.589827,12829.20743,42
0,180,87,253.5,121.9166667,686.1666667,0.407998413,114.9166667,17.5,0.860333826,1521.416667,241.6666667,557.8611159,480.4760785,3221.433462,13811.92076,82
0,219.1906519,204,229.5833333,105.3333333,846.5833333,0.819612265,100.8333333,19.16666667,1.10998454,1380.916667,215,319.5300305,2242.68609,2857.978763,2837.396954,41
0,60.84170491,55,257.9166667,124.9166667,673.1666667,0.668264627,113.3333333,13.91666667,1.177113865,1556.083333,231.6666667,46.27973276,2085.180189,2104.249345,37215.82158,82
0,50.43480654,189,238.25,106.4166667,1301.25,0.725140393,93.08333333,13.33333333,1.800470871,1439.25,255,175.0672469,215.9490233,538.248363,10343.3687,21
0,121.716875,246,234,108.8333333,825,0.573252678,101.5,18.91666667,1.636157998,1398.833333,255.8333333,364.6145555,331.5941439,129.173238,0,23
0,160.9628348,547,220.1666667,91.58333333,708.75,0.895796359,126,40,13.68949214,1267,272.5,412.2185242,710.0730908,35.48328595,13566.71184,21
0,0,195,245.4166667,111.25,1021,0.61867398,104.6666667,13.41666667,0.573579833,1444.583333,260,780.2342927,783.330326,617.6811271,10597.78492,82
0,328.7941918,43,246.3333333,120.5,417.6666667,0.821793437,94.08333333,5.416666667,1.341018071,1455.583333,262.5,235.8061556,162.9583527,2099.987377,3908.708759,90
0,270,108,244.1666667,107.75,1265.833333,0.815032899,91.91666667,6.333333333,2.084821883,1432.666667,247.5,267.6854372,712.0326279,52.81688774,11055.95712,41
0,254.6045498,126,239.8333333,113.5,1066.083333,0.835449457,98.66666667,6.166666667,2.159591255,1428.75,258.3333333,153.5884566,422.2886622,2545.123944,10925.69999,42
0,201.9422084,100,243.5,118.4166667,852.6666667,0.622876942,101.75,7.25,0.927511095,1472.916667,257.5,699.999769,283.2129694,1099.683697,0,42
0,0,136,246.6666667,112.75,1146.25,0.849624038,101.0833333,8.333333333,3.437463743,1452.166667,255,2064.428509,808.6151739,925.9002366,9779.794675,43
0,287.2000002,126,242.3333333,114.0833333,1101.916667,0.860373676,96.75,5.25,2.90712414,1436.25,252.5,150.8754957,3571.414552,3154.928672,13983.0879,42
0,241.2834248,186,235.1666667,110.1666667,693.4166667,0.880037487,95.58333333,13,1.193638275,1401.083333,247.5,29.38374769,868.3773828,780.1046242,25010.63565,41
0,80.5130823,28,255.6666667,130.1666667,942.75,0.698538303,109.5833333,5.916666667,1.739516997,1589.083333,291.6666667,593.2544934,396.959396,3019.652653,9775.648474,81
0,38.95690581,226,235,107.5,911.1666667,0.873495817,93.41666667,15.33333333,1.106314888,1406.583333,255,137.1191937,845.008383,154.6543035,11692.35451,41
0,50.33787104,44,247.25,121.3333333,677.1666667,0.603162467,107.5,8.75,0.449337278,1489.5,265,294.1206902,1383.588871,982.0252656,3469.365655,21
0,270,211,237.5833333,103.6666667,1158.833333,0.893681347,88.08333333,11.33333333,0.696276753,1401.5,252.5,865.0651577,1039.005325,611.8521118,900.3646402,41
0,323.0375491,111,248.0833333,118,955.8333333,0.099733584,108.4166667,10.66666667,2.869077101,1483.416667,255.8333333,672.8150798,1245.706019,1952.745696,0,71
0,119.0693464,19,254,129.5833333,838.75,0.722434044,108,5.583333333,2.359796558,1594,329.1666667,571.3083601,837.4614171,3444.213978,16005.06077,42
0,222.4533713,306,228.5833333,106.5833333,737.75,0.234985158,97.83333333,16.58333333,1.554452003,1320.166667,251.6666667,358.9353949,354.2990217,910.9597095,0,23
0,129.7122956,83,249.1666667,119.4166667,921.25,0.815063179,108,10.16666667,4.033178868,1491.666667,254.1666667,189.3713295,562.956663,2600.132581,1872.823127,42
0,42.02244783,51,253.1666667,122.0833333,749.25,0.837796092,111.5833333,11.33333333,1.543878277,1523.166667,258.3333333,232.2497725,1812.890844,947.1204028,11991.62325,90
0,350.3145291,15,249.6666667,133.6666667,1114.666667,0.23954317,112.8333333,6,2.035769105,1651.416667,383.3333333,36.00055993,2033.755963,648.1593071,19629.30959,90
0,158.5109134,4,258.1666667,147.0833333,650.75,0.57478708,110.25,5.583333333,0.924594833,1776.583333,318.3333333,339.0653914,329.6578494,2501.446634,10870.82968,90
0,230.3247838,19,252,122.75,439.5,0.542786062,101.75,6.5,2.244964158,1511.583333,277.5,318.7134449,712.6204571,2488.92923,15387.25684,82
0,166.3381907,150,237.5833333,109.75,1119.166667,0.769985974,96.83333333,11.25,2.948895926,1407.333333,244.1666667,71.1777345,3024.288927,1049.165764,10932.13132,42
0,0,23,256.6666667,125.3333333,860.4166667,-0.151712894,113.4166667,11.16666667,0,1568.333333,265.8333333,5220.492913,0,7206.510965,24648.64721,11
0,8.62815258,147,237.3333333,111.25,842.75,0.834710717,95.83333333,10.25,2.319391605,1419.916667,255,278.0692324,2587.709539,4329.75326,16252.51621,81
0,222.3793035,160,237.1666667,106.8333333,1104,0.655675352,94.5,12.58333333,1.552618023,1396.083333,237.5,595.4627277,3590.656809,321.0418483,4316.408879,81
0,214.618174,19,257.9166667,142.5833333,769.1666667,0.794890523,111.6666667,5.666666667,4.174586366,1755.5,308.3333333,1676.542505,1547.616252,2323.81259,3268.936806,90
0,43.74398105,46,255.4166667,124.9166667,767.1666667,0.432311058,116.5833333,15,1.984152246,1551.583333,245,846.7663638,2391.969888,1360.736707,16372.1946,82
0,133.9421965,105,242.4166667,115.25,851.25,0.862391293,98.08333333,6.666666667,2.89061755,1462.75,253.3333333,565.4276263,621.4549205,4812.164987,6358.772829,43
0,0,23,256.6666667,125.5,862.6666667,-0.08510638,112.5,10.25,0,1567.416667,269.1666667,3721.484825,0,6001.784909,24962.6024,11
0,304.360087,215,232.5833333,109.3333333,847.5833333,0.806183815,99,16.58333333,2.53911893,1402.75,235.8333333,291.6967025,191.8134715,623.1271809,0,43
0,292.5870756,87,249.8333333,119.1666667,839.5833333,0.847532451,112.1666667,14.58333333,0.746662125,1501.083333,252.5,29.79824876,0,1920.872974,11652.53355,90
0,0,161,247.6666667,112.9166667,912.6666667,0.603470325,103.5833333,15.08333333,1.43369818,1463.583333,255.8333333,457.06457,932.8086745,123.7859873,9066.787869,71
0,163.2281344,7,247.25,126.25,886.75,0.788672864,113.9166667,8.166666667,2.394937056,1588,338.3333333,620.8116879,2999.565907,2045.984139,676.3171306,90
0,124.9890078,14,249.5,147.1666667,837.6666667,0.646559298,106.6666667,5.333333333,2.499197328,1695.833333,371.6666667,300.6436151,353.8904255,536.2411907,0,42
0,148.8624708,179,240.5833333,108.8333333,1424.166667,0.837741852,97.75,15.58333333,1.340052018,1460.416667,254.1666667,573.0951626,449.3777005,5273.583162,21119.8525,42
0,90,80,242.4166667,118.8333333,659.75,0.312426955,105,8.583333333,0.69273844,1465.416667,263.3333333,354.2265706,3590.621412,847.7579941,12765.92433,82
0,292.6025678,26,253.5833333,124.4166667,705.9166667,0.624354243,112.1666667,11.66666667,1.492101388,1529,253.3333333,2347.758406,0,4979.934692,25292.67519,90
0,139.2057989,131,245.6666667,112.5833333,1169.916667,0.626360893,99.66666667,6.833333333,2.649937484,1450.5,253.3333333,1006.989711,416.586584,5791.009387,4886.787623,21
0,56.36556467,36,252.8333333,121.5833333,734.1666667,0.894337595,110,10.25,2.070256663,1514.583333,264.1666667,141.6101777,2639.743939,2702.254754,4448.412404,90
