Fire,Housing_Raster,Household_ProjectRaster,IMR_ProjectRaster,CDR_ProjectRaster,PopD_ProjectRaster,Soci_Eco_ProjectRaster,Overall_ProjectRaster,Minority_ProjectRaster
1,0.782000005,0.516799986,5.594749928,7.806638718,17.90059662,0.649399996,0.719099998,0.692900002
1,0.890600026,0.28459999,5.594749928,0,7.784607887,0.875699997,0.831900001,0.786199987
1,0.751900017,0.500699997,5.594749928,0,12.45933151,0.605300009,0.659099996,0.513300002
1,0.442299992,0.920300007,5.594749928,0,22.11516953,0.761900008,0.761699975,0.588199973
1,0.647099972,0.485700011,5.594749928,5.9025774,32.65697098,0.707099974,0.701200008,0.741599977
1,0.298200011,0.568499982,5.594749928,0,6.878703594,0.707700014,0.564400017,0.496100008
1,0.647099972,0.485700011,5.594749928,5.9025774,32.65697098,0.707099974,0.701200008,0.741599977
1,0.585099995,0.877200007,5.594749928,0,21.86927605,0.712700009,0.776899993,0.729399979
1,0.500199974,0.908500016,5.594749928,0,2.380719662,0.886600018,0.85619998,0.799199998
1,0.346700013,0.335999995,5.594749928,33.94011307,28.32820129,0.707799971,0.491899997,0.27759999
1,0.852800012,0.594299972,5.594749928,0,44.57158661,0.896700025,0.879100025,0.756200016
1,0.585699975,0.771600008,5.594749928,22.33087921,46.73608398,0.641300023,0.649600029,0.255600005
1,0.897899985,0.575699985,5.594749928,21.34022713,59.5174675,0.739899993,0.686699986,0.400299996
1,0.292899996,0.280200005,5.594749928,27.64909554,10.17963219,0.824800014,0.615999997,0.874599993
1,0.3134,0.845799983,5.594749928,0,13.22515488,0.799600005,0.712700009,0.602599978
1,0.650900006,0.702300012,5.594749928,32.23739243,28.20595551,0.712300003,0.713800013,0.447600007
1,0.544499993,0.774800003,5.594749928,29.51309586,9.721650124,0.732599974,0.709100008,0.442400008
1,0.942799985,0.635599971,5.594749928,0,1.663615823,0.603200018,0.780499995,0.574299991
1,0.183799997,0.620500028,5.594749928,31.05294418,64.31238556,0.796899974,0.783100009,0.346399993
1,0.828700006,0.764900029,5.594749928,0,5.145529747,0.90079999,0.912299991,0.87349999
1,0.550300002,0.347000003,5.594749928,7.955703259,38.71456146,0.853100002,0.835300028,0.697300017
1,0.256999999,0.515200019,5.594749928,0,81.80628204,0.635900021,0.452499986,0.2403
1,0.567700028,0.527800024,5.594749928,26.78880692,21.97022247,0.393999994,0.496699989,0.528100014
1,0.520299971,0.879100025,5.594749928,4.21611166,44.33047867,0.773299992,0.782899976,0.684599996
1,0.51700002,0.559000015,5.594749928,0,12.52923203,0.353599995,0.451499999,0.4463
1,0.043099999,0.807099998,5.594749928,29.51309586,237.4223328,0.40200001,0.324400008,0.685400009
1,0.331800014,0.477800012,5.594749928,0,13.09562778,0.627399981,0.548500001,0.728699982
1,0.897899985,0.575699985,5.594749928,38.36712265,49.01065063,0.841400027,0.81220001,0.257600009
1,0.217600003,0.33039999,5.594749928,25.488657,8.657102585,0.596400023,0.435299993,0.689700007
1,0.897899985,0.575699985,5.594749928,30.2667141,14.21442127,0.841400027,0.81220001,0.257600009
1,0.599799991,0.266499996,5.594749928,24.45370293,11.93115616,0.771899998,0.652800024,0.626299977
1,0.897899985,0.575699985,5.594749928,73.78290558,8.472946167,0.841400027,0.81220001,0.257600009
1,0.465999991,0.978399992,5.594749928,39.63189316,41.8695755,0.52640003,0.7051,0.559599996
1,0.203299999,0.925499976,5.594749928,36.59629822,34.78679276,0.760399997,0.707899988,0.793799996
1,0.145500004,0.229399994,5.594749928,32.17449188,214.7198181,0.303000003,0.192200005,0.467799991
1,0.930700004,0.811500013,5.594749928,29.51309586,38.4396019,0.573300004,0.790400028,0.48300001
1,0.169,0.637600005,5.594749928,11.80526066,20.12748528,0.676400006,0.426699996,0.0363
1,0.2148,0.538600028,5.594749928,47.22104263,19.23680305,0.530900002,0.394199997,0.323399991
1,0.539699972,0.283199996,5.594749928,0,1.69987011,0.868499994,0.703999996,0.695500016
1,0.647099972,0.485700011,5.594749928,15.34680748,4.99067831,0.707099974,0.701200008,0.741599977
1,0.918099999,0.672500014,5.594749928,24.45370293,9.726010323,0.698000014,0.822899997,0.663600028
1,0.1074,0.0438,5.594749928,17.3389473,43.57237625,0.81129998,0.340600014,0.651300013
1,0.585099995,0.877200007,5.594749928,27.29964638,3.952355623,0.712700009,0.776899993,0.729399979
1,0.530600011,0.442099988,5.594749928,13.07003021,9.771139145,0.408600003,0.466899991,0.513300002
1,0.544700027,0.278100014,5.594749928,0,7.324354172,0.760500014,0.635100007,0.651300013
1,0.389800012,0.599900007,5.594749928,47.22104263,48.4070282,0.513000011,0.690999985,0.265599996
1,0.168899998,0.722500026,5.594749928,39.048172,26.00236702,0.875400007,0.659500003,0.612200022
1,0.59740001,0.537800014,5.594749928,0,8.338087082,0.848100007,0.749899983,0.598800004
1,0.43900001,0.082000002,5.594749928,9.15598011,12.48376846,0.692799985,0.470600009,0.618799984
1,0.753499985,0.698400021,5.594749928,0,1.026767492,0.551100016,0.702799976,0.679799974
1,0.4102,0.943000019,5.594749928,100,10.58742332,0.851499975,0.814800024,0.657199979
1,0.0117,0.221799999,5.594749928,19.67543602,81.50323486,0.038400002,0.020400001,0.562399983
0,0.860800028,0.0085,5.594749928,0,0.918599308,0.739700019,0.516499996,0.623899996
0,0.5722,0.42750001,5.594749928,0,0.987138271,0.699100018,0.653199971,0.68900001
0,0.742799997,0.504199982,5.594749928,22.05718231,62.22097015,0.404599994,0.564400017,0.551100016
0,0.780799985,0.335399985,5.594749928,82.63682556,301.6477051,0.915600002,0.821200013,0.764599979
0,0.711899996,0.478199989,5.594749928,0,4.237605095,0.661199987,0.652199984,0.412099987
0,0.509899974,0.0656,5.594749928,0,140.7537842,0.093099996,0.125499994,0.206300005
0,0.176300004,0.384000003,5.594749928,0,0.016202278,0.63440001,0.404199988,0.421600014
0,0.942799985,0.635599971,5.594749928,0,13.37073994,0.603200018,0.780499995,0.574299991
0,0.149700001,0.78549999,5.594749928,19.09670448,43.95793533,0.514100015,0.468199998,0.641700029
0,0.351799995,0.523500025,5.594749928,0,20.45998192,0.796599984,0.64410001,0.626299977
0,0.878499985,0.637099981,5.594749928,25.13591576,84.09317017,0.958800018,0.931100011,0.834999979
0,0.647099972,0.485700011,5.594749928,0,3.198891878,0.707099974,0.701200008,0.741599977
0,0.889599979,0.274199992,5.594749928,100,0.519560099,0.812300026,0.811500013,0.90200001
0,0.205300003,0.374799997,5.594749928,0,1.794412971,0.669799984,0.443699986,0.455300003
0,0.168899998,0.722500026,5.594749928,10.87325859,105.5142365,0.875400007,0.659500003,0.612200022
0,0.078199998,0.579200029,5.594749928,0,2.346277475,0.416200012,0.248899996,0.270500004
0,0.3847,0.307999998,5.594749928,21.91077423,50.93029785,0.417299986,0.377400011,0.491299987
0,0.51700002,0.559000015,5.594749928,43.134552,8.610162735,0.353599995,0.451499999,0.4463
0,0.585500002,0.318800002,5.594749928,0,1.388706565,0.56279999,0.46509999,0.074000001
0,0.467700005,0.942600012,5.594749928,35.41577911,6.876494884,0.853100002,0.835300028,0.697300017
0,0.942799985,0.635599971,5.594749928,0,0.111766465,0.82889998,0.801199973,0.673600018
0,0.759000003,0.83160001,5.594749928,21.96549225,49.99365997,0.603200018,0.780499995,0.574299991
0,0.434500009,0.479699999,5.594749928,13.16735268,131.9228668,0.405400008,0.411300004,0.34040001
0,0.783399999,0.616299987,5.594749928,0,22.40625191,0.892700016,0.867699981,0.840399981
0,0.707199991,0.969600022,5.594749928,33.05475235,11.03284168,0.861400008,0.865999997,0.2227
0,0.251899987,0.91900003,5.594749928,0,0.300628692,0.814100027,0.7579,0.852900028
0,0.418199986,0.508099973,5.594749928,0,2.618913174,0.736899972,0.649500012,0.755100012
0,0.180299997,0.608200014,5.594749928,22.60276413,56.85400391,0.432799995,0.329899997,0.2333
0,0.375499994,0.685599983,5.594749928,30.2667141,376.8251038,0.581900001,0.535399973,0.352200001
0,0.277999997,0.33860001,5.594749928,0,44.56786728,0.52670002,0.414099991,0.588199973
0,0.440600008,0.729700029,5.594749928,14.52955151,18.73670578,0.952099979,0.82160002,0.709999979
0,0.852800012,0.594299972,5.594749928,0,2.565368176,0.896700025,0.879100025,0.756200016
0,0.610099971,0.792100012,5.594749928,33.30772781,698.4736328,0.783800006,0.795099974,0.759800017
0,0.521700025,0.690400004,5.594749928,64.92899323,1.268628597,0.844099998,0.772499979,0.724900007
0,0.683600008,0.307999998,5.594749928,0,0.469848186,0.784200013,0.722000003,0.806500018
0,0.647300005,0.088600002,5.594749928,30.30018234,10.41643238,0.558099985,0.408899993,0.181400001
0,0.525699973,0.797900021,5.594749928,0,68.32137299,0.316900015,0.219799995,0.067699999
0,0.476399988,0.842400014,5.594749928,47.22104263,32.04315186,0.840900004,0.805700004,0.81099999
0,0.59740001,0.537800014,5.594749928,0,0.129126832,0.848100007,0.749899983,0.598800004
0,0.757600009,0.63380003,5.594749928,0,7.642793179,0.719299972,0.745700002,0.534600019
0,0.043000001,0.246000007,5.594749928,34.88422775,1274.105225,0.262100011,0.103500001,0.367799997
0,0.242899999,0.442799985,5.594749928,18.45975113,276.224823,0.569000006,0.409799993,0.356400013
0,0.446399987,0.749499977,5.594749928,17.70783806,13.80379295,0.492000014,0.583400011,0.658699989
0,0.751900017,0.500699997,5.594749928,0,9.324912071,0.605300009,0.659099996,0.513300002
0,0.092699997,0.0005,5.594749928,0,9.309379578,0.024599999,0.0015,0.555999994
0,0.677399993,0.748300016,5.594749928,0,2.796579123,0.602100015,0.731000006,0.821099997
0,0.890600026,0.28459999,5.594749928,0,1.605264544,0.875699997,0.831900001,0.786199987
0,0.203299999,0.925499976,5.594749928,33.23547745,8.276116371,0.760399997,0.707899988,0.793799996
0,0.872399986,0.225799993,5.594749928,47.22104263,3.790903091,0.504499972,0.610599995,0.617399991
0,0.468600005,0.685500026,5.594749928,0,0,0.730400026,0.703299999,0.750400007
0,0.609200001,0.348800004,5.594749928,29.51309586,2.01995635,0.512700021,0.559400022,0.731299996
0,0.923300028,0.771899998,5.594749928,2.951235533,11.68937874,0.828599989,0.909200013,0.79519999
0,0.757600009,0.63380003,5.594749928,25.92671585,47.29870605,0.719299972,0.745700002,0.534600019
0,0.209399998,0.056600001,5.594749928,1.046218753,192.4793396,0,0,0
0,0.289400011,0.401199996,5.594749928,32.39580536,126.7369385,0.743499994,0.49939999,0.235200003
0,0.176300004,0.384000003,5.594749928,0,0,0.63440001,0.404199988,0.421600014
0,0.095700003,0.105800003,5.594749928,0,14.14186192,0.225400001,0.0832,0.27759999
0,0.874199986,0.272000015,5.594749928,0,2.96347785,0.567700028,0.652400017,0.598800004
0,0.806299984,0.681400001,5.594749928,0,29.89154434,0.835900009,0.827700019,0.556999981
0,0.350899994,0.341500014,5.594749928,64.92899323,3.837993622,0.822300017,0.607200027,0.563399971
0,0.078199998,0.579200029,5.594749928,0,13.38597298,0.416200012,0.248899996,0.270500004
0,0.969699979,0.968800008,5.594749928,2.951235533,6.468358994,0.901000023,0.978500009,0.67900002
0,0.711899996,0.478199989,5.594749928,28.33258438,38.17652512,0.661199987,0.652199984,0.412099987
0,0.602699995,0.0858,5.594749928,21.27690315,31.73803711,0.405800015,0.364199996,0.516499996
0,0.51849997,0.773599982,5.594749928,21.72165489,600.2979736,0.654600024,0.679799974,0.568300009
0,0.457100004,0.693700016,5.594749928,33.29221725,1392.094971,0.122000001,0.300300002,0.247899994
0,0.312700003,0.893400013,5.594749928,53.12372971,7.031877518,0.819000006,0.7403,0.607200027
0,0.389899999,0.753300011,5.594749928,0,3.853559732,0.201000005,0.361299992,0.3838
0,0.647300005,0.088600002,5.594749928,0,3.779850245,0.558099985,0.408899993,0.181400001
0,0.137500003,0.443199992,5.594749928,31.74992752,312.6646118,0.061999999,0.129099995,0.551100016
0,0.456999987,0.296499997,5.594749928,0,5.816420078,0.457800001,0.476200014,0.393400013
0,0.478500009,0.468699992,5.594749928,0,0.113694303,0.835600019,0.730400026,0.871900022
0,0.150700003,0.141800001,5.594749928,0,1.351330519,0.514100015,0.256500006,0.436199993
0,0.784799993,0.562699974,5.594749928,17.70783806,17.11831856,0.6505,0.697600007,0.448900014
0,0.59740001,0.537800014,5.594749928,0,0,0.848100007,0.749899983,0.598800004
0,0.620899975,0.899800003,5.594749928,0,2.13983798,0.493200004,0.606899977,0.048700001
0,0.51880002,0.388099998,5.594749928,0,1.970073223,0.577899992,0.537999988,0.522899985
0,0.544700027,0.278100014,5.594749928,2.270189524,122.3717422,0.760500014,0.635100007,0.651300013
0,0.609200001,0.348800004,5.594749928,0,0,0.512700021,0.559400022,0.731299996
0,0.289999992,0.655700028,5.594749928,0,0,0.707199991,0.577600002,0.460099995
0,0.226899996,0.326999992,5.594749928,0,0,0.468600005,0.350699991,0.549099982
0,0.676900029,0.206499994,5.594749928,22.2592659,329.7043457,0.1567,0.096699998,0.576200008
0,0.541700006,0.611400008,5.594749928,50.39944077,115.3683624,0.595399976,0.611100018,0.538699985
0,0.437999994,0.898299992,5.594749928,11.80526066,2.738336325,0.922399998,0.8495,0.743499994
0,0.678799987,0.572799981,5.594749928,0,4.600242138,0.437299997,0.566799998,0.508899987
0,0.578100026,0.915499985,5.594749928,0,0,0.58829999,0.718599975,0.569199979
0,0.241699994,0.390399992,5.594749928,16.40343857,58.47255325,0.681400001,0.474299997,0.465200007
0,0.57099998,0.655399978,5.594749928,33.94011307,11.01576328,0.805100024,0.754899979,0.68599999
0,0.579599977,0.558099985,5.594749928,13.66926765,607.7766724,0.263000011,0.418799996,0.414900005
0,0.926599979,0.93870002,5.594749928,37.56219482,9.477964401,0.759800017,0.930899978,0.839399993
0,0.351799995,0.523500025,5.594749928,24.45370293,36.62746048,0.796599984,0.64410001,0.626299977
0,0,0,5.594749928,25.52265739,391.5108337,0.073100001,0.088699996,0.103699997
0,0.544499993,0.774800003,5.594749928,0,37.16566849,0.732599974,0.709100008,0.442400008
0,0.72390002,0.971300006,5.594749928,47.22104263,39.47585678,0.860400021,0.911800027,0.658699989
0,0.41080001,0.836099982,5.594749928,0,33.71216583,0.624899983,0.6347,0.47240001
0,0.226899996,0.326999992,5.594749928,0,0.426454097,0.468600005,0.350699991,0.549099982
0,0.078199998,0.579200029,5.594749928,3.336276531,6.922128201,0.416200012,0.248899996,0.270500004
0,0.389899999,0.753300011,5.594749928,0,8.531451225,0.201000005,0.361299992,0.3838
0,0.135000005,0.569999993,5.594749928,0,0,0.690800011,0.535399973,0.925599992
0,0.929799974,0.501999974,5.594749928,26.78880692,623.0241699,0.995899975,0.948099971,0.718400002
0,0.680899978,0.249200001,5.594749928,47.22104263,31.96430779,0.598100007,0.542699993,0.360900015
0,0.460099995,0.456800014,5.594749928,21.5160675,23.78519249,0.774999976,0.633000016,0.476000011
0,0.656300008,0.481700003,5.594749928,36.052948,1339.830078,0.75999999,0.724600017,0.699400008
0,0.922500014,0.222000003,5.594749928,0,5.87929821,0.645099998,0.692300022,0.525200009
0,0.301899999,0.307999998,5.594749928,0,2.322668314,0.73089999,0.514500022,0.506600022
0,0.707199991,0.969600022,5.594749928,30.31803131,44.00701523,0.861400008,0.865999997,0.2227
0,0.318300009,0.524600029,5.594749928,29.51309586,9.314283371,0.870100021,0.70539999,0.833800018
0,0.095700003,0.105800003,5.594749928,0,0,0.225400001,0.0832,0.27759999
0,0.625,0.077399999,5.594749928,19.39430428,8.301066399,0.546800017,0.497200012,0.875400007
0,0.724799991,0.893299997,5.594749928,14.0187149,107.2820206,0.739099979,0.819400012,0.615700006
0,0.414600015,0.31400001,5.594749928,0,0,0,0,0
0,0.149700001,0.78549999,5.594749928,0,0,0.514100015,0.468199998,0.641700029
0,0.368299991,0.749800026,5.594749928,31.67906189,830.7136841,0.321399987,0.417600006,0.367799997
0,0.768100023,0.905799985,5.594749928,0,22.03025246,0.844099998,0.898000002,0.8046
0,0.562699974,0.679799974,5.594749928,30.73441315,40.21610641,0.283499986,0.493400007,0.224600002
0,0.353700012,0.253399998,5.594749928,29.51309586,18.43016243,0.467799991,0.305200011,0.028999999
0,0.724799991,0.893299997,5.594749928,0,0.176497489,0.739099979,0.819400012,0.615700006
0,0.465999991,0.978399992,5.594749928,0,23.8110218,0.52640003,0.7051,0.559599996
0,0.684899986,0.560699999,5.594749928,0,5.830440998,0.884000003,0.79549998,0.576200008
0,0.795099974,0.74150002,5.594749928,20.65917969,22.20028114,0.325199991,0.58039999,0.377999991
0,0.367599994,0.706399977,5.594749928,29.51309586,35.41482162,0.693099976,0.589900017,0.305299997
0,0.150700003,0.141800001,5.594749928,21.72165489,27.67173958,0.514100015,0.256500006,0.436199993
0,0.860800028,0.0085,5.594749928,0,0.242511988,0.739700019,0.516499996,0.623899996
0,0.634899974,0.426099986,5.594749928,0,0.089369319,0.95660001,0.825100005,0.768999994
0,0.610099971,0.762899995,5.594749928,0,0,0.757099986,0.779799998,0.799799979
0,0.547699988,0.154300004,5.594749928,36.37381744,154.576828,0.41080001,0.411900014,0.67839998
0,0.214599997,0.596700013,5.594749928,16.86465836,94.25998688,0.590900004,0.449600011,0.37650001
0,0.350899994,0.341500014,5.594749928,16.23216629,5.772614479,0.822300017,0.607200027,0.563399971
0,0.59740001,0.537800014,5.594749928,0,0.04686873,0.848100007,0.749899983,0.598800004
0,0.594099998,0.696399987,5.594749928,0,13.46181583,0.84799999,0.783299983,0.623899996
0,0.213499993,0.092699997,5.594749928,37.41355133,272.8643494,0.573599994,0.467299998,0.27759999
0,0.220100001,0.743799984,5.594749928,0,1.559879422,0.851599991,0.693799973,0.746699989
0,0.753499985,0.698400021,5.594749928,11.80526066,2.930328369,0.551100016,0.702799976,0.679799974
0,0.334699988,0.753300011,5.594749928,6.597010612,31.44062614,0.633899987,0.602699995,0.594900012
0,0.722899973,0.969900012,5.594749928,0,313.0318298,0.755900025,0.848399997,0.694199979
0,0.941200018,0.817799985,5.594749928,0,0.421054065,0.852699995,0.933499992,0.809700012
0,0.244800001,0.944000006,5.594749928,0,4.857386112,0.671500027,0.689199984,0.764599979
0,0.107600003,0.354099989,5.594749928,8.455066681,4.787753105,0.045899998,0.080200002,0.409500003
0,0.226600006,0.297800004,5.594749928,21.27690315,56.64548874,0.561600029,0.3486,0.282499999
0,0.536599994,0.534799993,5.594749928,48.40155792,739.1530762,0.70389998,0.648199975,0.547999978
0,0.894500017,0.555400014,5.594749928,36.59629822,21.13476944,0.868799984,0.881099999,0.824100018
0,0.399800003,0.609799981,5.594749928,29.51309586,36.46366119,0.491600007,0.434199989,0.074000001
0,0.865700006,0.731400013,5.594749928,85.1665802,85.03112793,0.753000021,0.830600023,0.629700005
0,0.531899989,0.39289999,5.594749928,0,71.48304749,0.703400016,0.598100007,0.4463
0,0.400599986,0.415899992,5.594749928,0,144.4392853,0.550100029,0.483700007,0.504199982
0,0.539699972,0.283199996,5.594749928,24.70359612,79.68052673,0.868499994,0.703999996,0.695500016
0,0.209900007,0.689100027,5.594749928,47.22104263,364.7497559,0.759500027,0.558600008,0.323399991
0,0.926500022,0.274500012,5.594749928,0,5.780185223,0.885800004,0.862999976,0.881500006
0,0.199200004,0.477200001,5.594749928,0,5.035529137,0.211700007,0.211999997,0.306600004
0,0.895399988,0.654799998,5.594749928,13.07003021,43.24843979,0.800999999,0.860700011,0.737800002
0,0.865700006,0.731400013,5.594749928,0,17.5706234,0.753000021,0.830600023,0.629700005
0,0.292899996,0.280200005,5.594749928,10.44306278,95.10760498,0.824800014,0.615999997,0.874599993
0,0.446399987,0.749499977,5.594749928,0,1.141208887,0.492000014,0.583400011,0.658699989
0,0.614300013,0.780300021,5.594749928,25.34660721,46.75873184,0.518999994,0.606400013,0.285699993
0,0.323900014,0.532800019,5.594749928,5.400239468,3.526373386,0.725099981,0.620800018,0.800899982
0,0.727199972,0.864600003,5.594749928,9.837664604,151.4767151,0.916499972,0.913699985,0.864499986
0,0.537899971,0.474299997,5.594749928,0,0.020095591,0.408600003,0.399800003,0.027000001
0,0.661899984,0.815800011,5.594749928,20.65917969,11.54522705,0.758099973,0.814599991,0.859200001
0,0.743399978,0.3838,5.594749928,24.45370293,16.57540703,0.442699999,0.553799987,0.545700014
0,0.199499995,0.332399994,5.594749928,0,5.191234589,0.530600011,0.344900012,0.390500009
0,0.395000011,0.843900025,5.594749928,38.9573288,78.27503967,0.736699998,0.689999998,0.478300005
0,0.245900005,0.89319998,5.594749928,0,4.458417892,0.800999999,0.711499989,0.64410001
0,0.209999993,0.610400021,5.594749928,57.84579468,64.25351715,0.790300012,0.588,0.533399999
0,0.3565,0.551999986,5.594749928,0,2.26772809,0.533299983,0.443500012,0.198899999
0,0.862600029,0.126499996,5.594749928,5.9025774,8.249403954,0.683799982,0.633400023,0.465200007
0,0.894500017,0.555400014,5.594749928,15.34680748,0.602280676,0.868799984,0.881099999,0.824100018
0,0.907500029,0.766099989,5.594749928,50.34599304,16.0430851,0.935000002,0.92900002,0.606299996
0,0.892499983,0.871800005,5.594749928,0,0.001283772,0.855400026,0.92809999,0.804099977
0,0.156100005,0.190599993,5.594749928,13.41501617,69.56208038,0.255699992,0.125599995,0.078599997
0,0.460099995,0.456800014,5.594749928,43.90081024,50.04319,0.774999976,0.633000016,0.476000011
0,0.437999994,0.898299992,5.594749928,18.61593437,7.439871788,0.787199974,0.851300001,0.811999977
0,0.28580001,0.662,5.594749928,0,48.41566086,0.27700001,0.333700001,0.356400013
0,0.476399988,0.842400014,5.594749928,17.3389473,10.55003929,0.840900004,0.805700004,0.81099999
0,0.458799988,0.190500006,5.594749928,0,0.679593623,0.457599998,0.327600002,0.092900001
0,0.582199991,0.651499987,5.594749928,8.560357094,46.94788361,0.340700001,0.516499996,0.601700008
0,0.43900001,0.082000002,5.594749928,0,0,0.692799985,0.470600009,0.618799984
0,0.369100004,0.50910002,5.594749928,27.42990494,71.06685638,0.300300002,0.293500006,0.0425
0,0.986400008,0.729600012,5.594749928,22.2216568,36.51109314,0.804400027,0.913500011,0.574299991
0,0.399100006,0.819999993,5.594749928,38.76183319,1290.221436,0.560899973,0.59890002,0.509899974
0,0.657700002,0.479699999,5.594749928,0,9.178434372,0.499500006,0.572700024,0.535700023
0,0.536800027,0.2597,5.594749928,24.74567032,36.70125961,0.597899973,0.560400009,0.786800027
0,0.724799991,0.893299997,5.594749928,0,0.072306439,0.739099979,0.819400012,0.615700006
0,0.347799987,0.942399979,5.594749928,33.05475235,26.54630089,0.650900006,0.649600029,0.282499999
0,0.910300016,0.790600002,5.594749928,0,10.06627846,0.790799975,0.87440002,0.594900012
0,0.0977,0.674600005,5.594749928,61.16134644,838.5214233,0.149299994,0.092,0.560500026
0,0.51700002,0.559000015,5.594749928,0,6.294222355,0.353599995,0.451499999,0.4463
0,0.115400001,0.777199984,5.594749928,31.16035843,343.3102112,0.058699999,0.168899998,0.47240001
0,0.545599997,0.83829999,5.594749928,0,40.74543381,0.82889998,0.801199973,0.673600018
0,0.395000011,0.843900025,5.594749928,28.55591774,34.7771759,0.736699998,0.689999998,0.478300005
0,0.353700012,0.253399998,5.594749928,0,17.31320953,0.467799991,0.305200011,0.028999999
0,0.223900005,0.620800018,5.594749928,30.80103111,378.800354,0.508300006,0.458999991,0.633000016
0,0.3847,0.307999998,5.594749928,12.57513046,8.783484459,0.417299986,0.377400011,0.491299987
0,0.447299987,0.734899998,5.594749928,100,66.9912262,0.512199998,0.589999974,0.666100025
0,0.783399999,0.616299987,5.594749928,0,0,0.892700016,0.867699981,0.840399981
0,0.610099971,0.762899995,5.594749928,0,0,0.757099986,0.779799998,0.799799979
0,0.239800006,0.218799993,5.594749928,29.51309586,66.11833191,0.335099995,0.234300002,0.362300009
0,0.455199987,0.425999999,5.594749928,0,7.453113079,0.80400002,0.668200016,0.660399973
0,0.347799987,0.942399979,5.594749928,4.902151585,13.08622456,0.650900006,0.649600029,0.282499999
0,0.895900011,0.530300021,5.594749928,100,13.15747356,0.813399971,0.842299998,0.722299993
0,0.659300029,0.569599986,5.594749928,20.15801048,99.58236694,0.617600024,0.658100009,0.584299982
0,0.418199986,0.508099973,5.594749928,0,23.2556839,0.736899972,0.649500012,0.755100012
0,0.824400008,0.608200014,5.594749928,10.44306278,79.01406097,0.592499971,0.696200013,0.443699986
0,0.322699994,0.540899992,5.594749928,27.9033432,14.00705814,0.760900021,0.562099993,0.255600005
0,0.837000012,0.796999991,5.594749928,15.34680748,195.5874481,0.779600024,0.841099977,0.58160001
0,0.109300002,0.741599977,5.594749928,51.96424866,63.16872406,0.212099999,0.239299998,0.451499999
0,0.921700001,0.430099994,5.594749928,23.84660339,27.0003643,0.671400011,0.780600011,0.770900011
0,0.647300005,0.088600002,5.594749928,0,11.03422546,0.558099985,0.408899993,0.181400001
0,0.582499981,0.852400005,5.594749928,0,0.563710332,0.774200022,0.792699993,0.695500016
0,0.900399983,0.842299998,5.594749928,27.29964638,48.65938187,0.887799978,0.931100011,0.739000022
0,0.1096,0.193000004,5.594749928,13.92309189,370.7018738,0.390599996,0.166700006,0.208199993
0,0.256999999,0.515200019,5.594749928,24.45370293,0.928135872,0.635900021,0.452499986,0.2403
0,0.041200001,0.176699996,5.594749928,17.76627541,220.1743164,0.056600001,0.028999999,0.272399992
0,0.278400004,0.431800008,5.594749928,0,0,0.530700028,0.468800008,0.763400018
0,0.828700006,0.764900029,5.594749928,0,1.768036842,0.90079999,0.912299991,0.87349999
0,0.256999999,0.515200019,5.594749928,0,6.507690907,0.635900021,0.452499986,0.2403
0,0.677399993,0.748300016,5.594749928,0,3.026110411,0.602100015,0.731000006,0.821099997
0,0.466300011,0.258300006,5.594749928,0,12.1899147,0.380800009,0.34740001,0.319700003
0,0.278400004,0.431800008,5.594749928,0,0,0.530700028,0.468800008,0.763400018
0,0.539699972,0.283199996,5.594749928,27.75332069,27.99983406,0.868499994,0.703999996,0.695500016
0,0.146599993,0.709500015,5.594749928,0,2.044974566,0.530900002,0.384499997,0.227799997
0,0.465999991,0.978399992,5.594749928,0,11.97484112,0.52640003,0.7051,0.559599996
0,0.651600003,0.672500014,5.594749928,0,0.444044173,0.80400002,0.668200016,0.660399973
0,0.467700005,0.942600012,5.594749928,0,0.576845884,0.853100002,0.835300028,0.697300017
0,0.643400013,0.515600026,5.594749928,22.05718231,285.9816589,0.684499979,0.48179999,0.747900009
0,0.176300004,0.384000003,5.594749928,0,0,0.63440001,0.404199988,0.421600014
0,0.109300002,0.741599977,5.594749928,22.702425,4.199692726,0.212099999,0.239299998,0.451499999
0,0.540700018,0.617600024,5.594749928,0,0.02668409,0.942499995,0.827899992,0.79430002
0,0.412600011,0.64200002,5.594749928,10.69848156,2.414004326,0.805700004,0.700900018,0.648100019
0,0.398600012,0.65140003,5.594749928,19.22048378,552.5358887,0.114200003,0.308400005,0.551999986
0,0.625,0.077399999,5.594749928,0,2.129867077,0.546800017,0.497200012,0.875400007
0,0.478500009,0.468699992,5.594749928,0,0.209528238,0.835600019,0.730400026,0.871900022
0,0.582199991,0.651499987,5.594749928,47.22104263,2.42638731,0.340700001,0.516499996,0.601700008
0,0.256999999,0.515200019,5.594749928,0,6.68604517,0.635900021,0.452499986,0.2403
0,0.757399976,0.200499997,5.594749928,14.22844696,610.4274292,0.644299984,0.611800015,0.573099971
0,0.091600001,0.351799995,5.594749928,0,40.44850159,0.458000004,0.262699991,0.514500022
0,0.434500009,0.479699999,5.594749928,16.02137184,101.4249115,0.405400008,0.411300004,0.34040001
0,0.43900001,0.082000002,5.594749928,16.86465836,21.37055206,0.692799985,0.470600009,0.618799984
0,0.707199991,0.969600022,5.594749928,27.07068253,17.97506714,0.861400008,0.865999997,0.2227
0,0.715300024,0.540700018,5.594749928,7.378248215,33.4222374,0.40200001,0.503199995,0.179100007
